STU_ID,BYS87A,BYS87C,BYS87F,F1S18A,F1S18B,F1S18C,F1S18D,F1S18E
398206,3,1,1,2,2,3,2,3
398207,NA,NA,NA,NA,NA,NA,NA,NA
398208,3,3,1,2,2,2,3,3
398209,2,2,2,4,3,3,4,4
398210,4,3,3,2,1,2,2,2
398211,NA,NA,1,4,3,2,3,4
398212,4,4,4,NA,NA,NA,NA,NA
398213,2,3,2,2,2,1,2,2
398214,3,3,2,2,2,2,3,3
398216,2,2,2,3,2,2,3,3
398221,2,3,3,2,1,1,3,1
398222,3,3,2,NA,NA,NA,NA,NA
399101,2,2,2,3,3,3,3,3
399102,3,3,2,3,3,3,3,2
399104,3,3,3,4,3,4,4,4
399105,3,3,2,3,2,2,3,3
399106,3,2,2,NA,NA,NA,NA,NA
399107,NA,NA,NA,NA,NA,NA,NA,NA
399108,3,3,3,2,2,2,2,1
399109,3,3,3,4,4,4,4,4
399110,2,1,1,3,3,3,3,4
399111,NA,NA,NA,3,2,4,4,4
399112,NA,NA,NA,2,2,3,4,2
399113,4,4,2,4,3,3,4,3
399114,3,3,3,NA,NA,NA,NA,NA
399115,3,3,2,2,2,2,3,3
399116,2,3,2,NA,NA,NA,NA,NA
399201,3,3,2,2,2,2,2,2
399202,3,3,3,1,1,1,2,2
399203,2,2,2,2,2,2,2,2
399204,NA,NA,NA,2,2,2,2,2
399205,NA,NA,NA,NA,NA,NA,NA,NA
399206,NA,NA,NA,2,3,3,3,2
399207,3,3,2,2,2,2,3,3
399208,NA,NA,NA,NA,NA,NA,NA,NA
399209,2,3,3,NA,NA,NA,NA,NA
399210,2,3,3,3,2,3,3,3
399211,2,2,2,NA,NA,NA,NA,NA
399212,2,2,3,NA,NA,NA,NA,NA
399213,NA,NA,NA,2,2,2,2,2
399214,3,2,1,4,4,4,4,4
399215,NA,NA,NA,2,2,2,4,4
399216,2,2,2,NA,NA,NA,NA,NA
399217,2,2,2,NA,NA,NA,NA,NA
400102,NA,NA,NA,NA,NA,NA,NA,NA
400103,2,3,3,2,1,1,1,3
400105,2,3,3,4,4,4,4,4
400106,3,3,2,3,3,3,3,3
400107,2,3,3,3,3,2,3,3
400108,2,2,2,2,2,2,2,2
400109,2,3,2,1,3,3,1,1
400110,2,2,2,3,2,2,3,3
400111,2,2,2,3,3,3,4,3
400112,3,4,4,NA,NA,NA,NA,NA
400113,2,2,2,4,4,3,4,4
400114,3,2,2,1,2,2,2,3
400115,3,3,2,NA,NA,NA,NA,NA
400116,3,3,3,NA,NA,NA,NA,NA
400117,2,3,3,NA,NA,NA,NA,NA
400118,4,4,4,2,1,1,3,2
400119,2,2,2,2,3,3,3,3
400201,4,4,4,3,3,3,3,3
400202,3,2,2,NA,NA,NA,NA,NA
400203,2,3,2,3,4,4,4,4
400204,4,4,3,NA,NA,NA,NA,NA
400205,2,3,2,NA,NA,NA,NA,NA
400206,2,2,3,4,3,2,2,3
400207,3,4,4,2,2,2,2,2
400208,2,3,2,NA,NA,NA,NA,NA
400209,3,3,3,2,3,3,3,2
400211,4,4,4,1,1,1,2,1
401101,3,3,2,2,2,2,2,2
401102,3,3,2,4,3,3,4,4
401103,NA,NA,NA,2,2,2,3,3
401104,2,3,2,NA,NA,NA,NA,NA
401105,2,2,2,3,3,3,4,3
401106,3,3,3,2,2,2,3,3
401107,2,1,2,4,3,3,4,4
401108,NA,NA,NA,2,1,1,1,1
401109,2,2,2,3,3,2,3,3
401110,3,4,3,3,3,3,3,3
401111,NA,NA,NA,4,3,3,3,3
401112,1,2,2,3,3,3,3,3
401113,NA,NA,NA,NA,NA,NA,NA,NA
401114,2,2,2,3,3,3,3,3
401115,1,1,1,4,4,3,4,4
401116,3,4,2,1,1,1,1,1
401117,3,4,3,2,2,2,3,2
401118,NA,NA,NA,NA,NA,NA,NA,NA
401119,3,3,3,2,3,2,3,3
401120,2,3,3,3,3,3,3,3
401121,2,3,2,2,2,2,2,2
401122,2,3,3,3,3,3,3,3
401123,NA,NA,NA,2,1,1,2,2
401124,3,3,2,3,3,3,3,3
401125,3,2,2,1,2,1,1,2
401126,4,4,4,1,1,1,1,1
401127,4,4,4,1,1,1,1,1
401201,2,3,3,4,4,4,4,4
401202,3,3,3,4,3,2,4,3
401203,4,4,2,3,3,3,3,3
401204,2,3,2,2,3,2,2,1
401205,NA,NA,NA,3,2,3,3,3
401206,1,4,4,2,1,1,2,3
401207,3,3,1,4,4,4,4,4
401208,1,1,1,4,4,3,4,4
401209,3,4,3,NA,NA,NA,NA,NA
401210,2,2,3,4,4,4,4,4
401211,2,4,4,2,2,1,2,2
401212,NA,NA,NA,2,3,3,3,4
401214,2,3,2,3,3,3,3,3
401215,3,3,2,3,3,3,3,4
401216,NA,NA,NA,2,2,2,2,2
401217,3,3,2,2,2,3,2,3
401218,2,3,3,4,3,3,3,4
401219,3,2,1,2,2,2,2,3
401220,4,4,4,1,4,1,2,2
401222,3,3,3,2,2,2,2,3
401223,4,4,4,NA,NA,NA,NA,NA
401224,1,2,2,NA,NA,NA,NA,NA
401225,4,4,4,2,1,2,1,1
401226,2,3,3,2,2,1,2,1
401227,1,2,1,4,4,4,4,4
401228,3,3,3,2,1,1,2,2
401229,4,1,1,4,4,4,4,4
401230,NA,NA,NA,4,4,3,4,4
401231,NA,NA,NA,NA,NA,NA,NA,NA
402101,3,3,3,3,3,3,4,3
402102,4,3,3,3,3,3,3,3
402103,3,3,3,2,2,2,3,3
402104,2,3,2,1,1,1,1,1
402106,3,3,2,4,3,3,4,4
402109,4,3,3,2,2,2,3,2
402110,2,2,2,2,2,2,2,3
402111,3,4,4,2,1,2,2,2
402112,3,3,3,2,2,1,2,2
402114,2,3,3,1,1,1,1,2
402115,2,2,1,NA,NA,NA,NA,NA
402116,1,1,1,NA,NA,NA,NA,NA
402118,2,2,2,2,2,2,3,4
402119,1,4,4,NA,NA,NA,NA,NA
402120,NA,NA,NA,2,1,1,2,2
402121,2,2,2,4,4,4,3,4
402122,2,2,3,NA,NA,NA,NA,NA
402124,3,3,3,3,2,3,3,3
402126,2,3,4,NA,NA,NA,NA,NA
402201,NA,NA,NA,4,4,4,4,4
402202,NA,NA,NA,4,3,3,4,4
402203,NA,NA,NA,NA,NA,NA,NA,NA
402204,NA,NA,NA,2,2,2,2,2
402205,NA,NA,NA,2,2,1,2,1
402206,NA,NA,NA,NA,NA,NA,NA,NA
402207,NA,NA,NA,2,2,2,3,2
402208,NA,NA,NA,3,3,3,3,3
402209,NA,NA,NA,2,2,2,4,3
402210,NA,NA,NA,4,4,4,4,4
402211,NA,NA,NA,4,3,3,4,4
402212,NA,NA,NA,2,4,4,3,3
402213,NA,NA,NA,4,3,2,4,4
402214,NA,NA,NA,3,3,3,3,3
402215,NA,NA,NA,4,3,4,3,2
402216,NA,NA,NA,2,2,1,3,2
402217,NA,NA,NA,3,2,3,3,3
402218,NA,NA,NA,3,3,3,3,4
402219,NA,NA,NA,3,3,2,4,3
402220,NA,NA,NA,2,2,2,2,3
402221,NA,NA,NA,3,2,2,2,3
402222,NA,NA,NA,2,2,2,3,3
402223,NA,NA,NA,3,2,3,3,3
402224,NA,NA,NA,3,3,2,3,3
402226,NA,NA,NA,4,3,4,4,4
402228,NA,NA,NA,4,3,3,3,3
402230,NA,NA,NA,2,2,2,2,3
402231,NA,NA,NA,NA,NA,NA,NA,NA
402232,NA,NA,NA,3,4,4,4,3
402233,NA,NA,NA,2,1,2,1,1
402234,NA,NA,NA,2,2,2,2,2
402235,NA,NA,NA,1,1,1,1,1
403101,2,3,2,2,2,2,3,2
403102,4,4,4,2,1,2,2,1
403103,NA,NA,NA,3,3,2,4,3
403104,NA,NA,NA,NA,NA,NA,NA,NA
403105,2,3,3,1,2,1,2,2
403106,3,4,3,3,2,4,4,3
403107,2,2,2,3,3,3,3,3
403108,3,4,4,NA,NA,NA,NA,NA
403109,1,1,1,4,4,4,4,4
403110,3,4,4,2,1,2,2,1
403111,3,3,3,1,1,1,3,2
403112,2,3,3,2,3,2,3,2
403201,2,3,3,2,1,2,2,2
403202,2,3,2,3,3,4,4,4
403203,3,2,2,3,3,2,3,3
403204,2,2,2,3,3,3,4,4
403205,NA,NA,NA,3,2,2,4,4
403206,3,2,3,3,3,3,3,3
403207,3,3,3,3,2,2,4,4
403208,3,2,2,3,2,3,3,3
403209,3,3,3,NA,NA,NA,NA,NA
403210,3,3,2,3,2,4,3,3
403211,2,2,2,4,3,3,3,4
403212,2,3,2,2,2,2,2,1
403213,2,2,3,2,2,1,2,3
403214,2,2,2,4,3,3,4,4
403215,3,3,3,2,1,3,3,3
403216,3,3,2,2,2,2,4,3
403217,2,3,2,2,1,2,2,2
403218,2,3,3,2,2,2,2,2
403219,2,3,2,4,3,3,4,4
403220,3,3,2,3,3,2,3,3
403221,1,2,2,3,3,2,3,3
403222,2,3,2,4,3,4,4,3
403223,3,3,3,2,2,2,3,3
403224,3,3,3,3,3,2,3,2
403225,2,2,1,3,3,3,4,4
403226,3,3,3,2,2,2,3,3
404101,3,3,3,1,1,1,1,1
404102,3,3,3,2,2,2,3,3
404103,2,4,3,1,1,1,2,1
404104,NA,NA,NA,2,2,2,3,4
404105,NA,NA,NA,NA,NA,NA,NA,NA
404106,3,4,4,2,2,3,2,2
404107,1,1,1,3,3,2,3,3
404108,2,2,1,2,2,2,3,2
404109,3,3,3,2,3,3,2,2
404111,2,2,2,2,2,2,2,2
404112,1,2,1,2,1,2,3,2
404113,3,3,2,3,2,2,3,3
404114,2,3,3,2,1,2,2,3
404115,2,4,NA,3,3,3,3,2
404116,3,3,4,3,3,4,4,4
404117,2,2,2,2,2,2,4,4
404118,3,3,3,3,3,2,3,3
404119,4,4,3,2,2,1,3,2
404201,1,4,4,3,2,2,3,2
404202,NA,NA,NA,2,2,2,2,2
404203,2,3,3,4,3,3,4,3
404204,3,3,3,2,2,2,2,2
404205,3,3,3,NA,NA,NA,NA,NA
404207,3,NA,4,2,3,2,3,4
404209,3,3,NA,3,3,2,3,3
404211,2,2,1,3,2,3,4,2
404213,2,4,2,2,1,1,2,2
404216,3,3,3,2,1,3,2,3
404217,3,4,2,3,3,3,3,3
404218,2,3,2,3,2,2,3,3
404219,3,3,3,2,2,2,2,2
404220,2,1,2,3,2,2,2,2
405101,NA,NA,NA,NA,NA,NA,NA,NA
405102,2,3,3,3,2,2,4,3
405103,2,2,2,3,3,3,3,3
405104,3,4,2,3,3,2,2,3
405105,4,2,2,4,4,4,4,4
405106,3,3,3,2,2,2,3,2
405107,NA,NA,NA,NA,NA,NA,NA,NA
405108,3,3,4,2,2,2,1,2
405109,4,3,3,2,2,2,1,1
405110,NA,NA,NA,1,2,2,NA,2
405112,3,4,4,4,3,3,4,4
405113,3,3,3,NA,NA,NA,NA,NA
405114,2,2,2,3,3,3,3,3
405115,3,3,3,2,2,1,3,2
405116,3,3,3,NA,NA,NA,NA,NA
405118,NA,NA,NA,3,2,3,3,3
405202,2,2,2,4,4,3,4,3
405203,2,2,2,4,4,4,4,4
405204,3,2,2,3,2,2,3,4
405205,2,2,1,4,4,4,4,4
405206,2,3,4,4,4,4,4,4
405207,2,2,1,4,4,3,4,4
405208,NA,NA,NA,3,2,3,4,4
405209,4,4,3,2,1,2,2,3
405210,2,2,2,NA,NA,NA,NA,NA
405211,2,1,1,NA,NA,NA,NA,NA
405212,2,1,1,NA,NA,NA,NA,NA
405213,2,3,3,2,2,2,2,2
405214,2,2,1,3,2,2,4,4
406101,NA,NA,NA,NA,NA,NA,NA,NA
406103,2,3,2,4,3,3,3,3
406104,2,3,3,2,2,2,3,2
406105,4,1,1,4,4,4,4,4
406106,NA,NA,NA,4,4,4,4,4
406107,2,3,3,2,2,3,3,4
406108,4,4,4,NA,NA,NA,NA,NA
406109,3,3,3,3,3,3,3,4
406110,NA,NA,NA,NA,NA,NA,NA,NA
406111,2,2,2,4,4,4,4,4
406112,3,3,3,2,3,4,3,3
406113,4,4,4,2,2,1,2,1
406114,3,3,4,2,2,2,2,2
406115,NA,NA,NA,NA,NA,NA,NA,NA
406116,2,3,2,3,2,3,4,4
406117,2,2,2,NA,NA,NA,NA,NA
406118,2,3,3,NA,NA,NA,NA,NA
406119,4,4,4,2,2,2,2,2
406120,2,2,2,4,3,4,4,4
406121,3,3,3,2,2,3,3,3
406122,NA,NA,NA,2,2,3,2,3
406201,NA,NA,NA,4,3,3,3,4
406202,2,2,1,NA,NA,NA,NA,NA
406203,2,3,4,NA,NA,NA,NA,NA
406204,3,3,3,4,4,4,4,4
406205,2,3,2,4,4,3,4,4
406206,2,3,3,3,3,2,2,3
406207,3,3,3,2,2,2,2,2
406208,NA,NA,NA,4,4,2,4,4
406209,4,1,1,4,3,3,4,3
406210,4,4,4,1,1,1,3,2
406211,4,4,4,NA,NA,NA,NA,NA
406212,4,4,4,4,3,3,4,4
406215,3,2,2,4,3,4,4,4
406216,2,2,2,1,2,2,2,2
406217,4,NA,4,NA,NA,NA,NA,NA
406218,NA,NA,NA,3,2,2,3,4
406219,3,4,3,2,2,2,3,3
406220,NA,NA,NA,2,2,2,2,2
406221,2,3,2,NA,NA,NA,NA,NA
406222,3,3,2,4,3,3,4,3
406223,2,3,2,NA,NA,NA,NA,NA
406224,3,3,3,4,3,3,2,3
406225,1,2,2,NA,NA,NA,NA,NA
407101,2,2,1,1,2,2,1,2
407103,3,3,2,3,4,4,4,4
407104,2,2,2,2,2,1,2,1
407105,NA,NA,NA,3,2,3,4,3
407106,1,1,2,3,3,2,2,4
407107,4,4,4,4,3,3,4,4
407108,2,3,3,2,3,3,3,2
407109,NA,NA,NA,4,4,4,3,4
407110,1,1,1,3,3,3,3,4
407111,NA,NA,NA,NA,NA,NA,NA,NA
407112,3,2,2,3,2,2,3,3
407114,NA,NA,NA,3,3,3,3,3
407116,NA,NA,NA,3,3,2,4,3
407201,3,3,3,1,1,1,2,2
407202,3,2,3,2,2,2,3,3
407203,NA,NA,NA,4,3,3,3,4
407205,NA,NA,NA,3,3,3,4,3
407206,2,2,2,2,1,1,4,2
407207,NA,NA,NA,3,3,3,3,3
407208,NA,NA,NA,2,1,1,3,4
407209,2,3,3,3,2,2,3,2
407210,3,2,2,3,3,3,3,4
407211,3,3,2,2,2,2,3,2
407212,NA,NA,NA,2,1,2,3,1
407213,2,2,3,3,2,3,3,3
407214,3,2,2,2,2,2,3,2
407216,3,3,2,2,2,3,3,3
407217,NA,NA,NA,3,2,2,3,3
407219,NA,NA,NA,NA,NA,NA,NA,NA
407221,NA,NA,NA,3,2,3,2,3
408101,NA,NA,NA,NA,NA,NA,NA,NA
408102,3,4,2,3,3,3,4,4
408103,4,2,3,4,3,3,3,4
408104,2,2,1,4,4,4,4,4
408105,2,3,2,3,3,2,3,3
408106,2,3,3,4,4,4,4,4
408107,NA,NA,NA,4,3,3,4,4
408109,2,3,2,2,2,2,3,2
408110,3,3,4,2,2,2,2,2
408111,2,2,3,4,2,2,NA,4
408112,4,4,4,3,2,2,2,2
408113,1,2,2,4,4,4,4,4
408114,NA,NA,NA,NA,NA,NA,NA,NA
408115,2,2,2,4,4,4,4,4
408116,NA,NA,NA,3,3,3,3,3
408118,2,3,3,3,3,2,3,3
408122,NA,NA,NA,3,2,2,2,3
408123,1,2,3,2,4,4,3,4
408124,3,3,3,NA,NA,NA,NA,NA
408125,3,4,4,3,3,3,4,3
408126,3,2,2,2,2,2,2,2
408127,3,3,3,3,2,2,3,3
408201,NA,NA,NA,3,3,2,3,2
408202,NA,NA,NA,4,4,4,4,4
408203,3,3,2,2,2,3,2,1
408204,NA,NA,NA,NA,NA,NA,NA,NA
408205,NA,NA,NA,3,NA,3,4,4
408206,3,3,3,4,4,4,4,4
408207,3,4,4,2,2,2,2,2
408208,NA,NA,NA,2,2,2,2,2
408209,4,4,4,2,1,1,2,1
408210,2,2,3,3,3,3,3,3
408211,NA,NA,NA,3,2,2,3,4
408213,4,4,4,4,4,4,4,4
408214,3,4,4,2,1,1,1,1
408215,3,3,3,3,3,3,3,3
408216,2,2,2,3,4,3,4,4
408217,2,3,3,3,3,3,3,4
408218,3,3,3,2,2,2,3,3
408222,4,4,4,3,2,2,4,3
408223,3,4,3,3,4,3,4,4
408224,2,2,2,2,2,2,2,2
408225,2,3,3,3,3,2,4,4
408226,2,2,2,4,4,4,4,4
408227,2,2,3,NA,NA,NA,NA,NA
408228,NA,NA,NA,NA,NA,NA,NA,NA
408229,1,1,1,NA,NA,NA,NA,NA
408230,2,3,2,4,3,3,3,3
408231,3,3,2,3,3,3,4,4
409101,2,3,2,2,2,1,1,2
409102,3,2,1,NA,NA,NA,NA,NA
409103,2,3,3,2,2,2,3,3
409104,2,2,2,2,2,3,3,3
409105,NA,NA,2,2,1,1,2,1
409106,NA,NA,NA,3,2,3,4,4
409107,2,2,2,3,3,3,4,4
409108,2,4,2,2,2,2,2,2
409109,NA,NA,NA,NA,NA,NA,NA,NA
409110,NA,NA,NA,NA,NA,NA,NA,NA
409111,2,3,3,NA,NA,NA,NA,NA
409112,1,4,3,NA,NA,NA,NA,NA
409114,NA,NA,NA,4,4,2,3,4
409201,4,3,3,NA,NA,NA,NA,NA
409202,2,3,2,NA,NA,NA,NA,NA
409203,3,3,3,NA,NA,NA,NA,NA
409204,4,3,3,NA,NA,NA,NA,NA
409205,1,2,1,NA,NA,NA,NA,NA
409206,1,2,1,NA,NA,NA,NA,NA
409208,3,3,3,NA,NA,NA,NA,NA
409209,3,3,3,NA,NA,NA,NA,NA
409211,1,2,1,NA,NA,NA,NA,NA
409212,2,3,2,NA,NA,NA,NA,NA
409213,2,3,2,NA,NA,NA,NA,NA
409215,3,3,2,NA,NA,NA,NA,NA
409216,4,4,4,NA,NA,NA,NA,NA
409217,3,3,3,NA,NA,NA,NA,NA
409218,3,2,2,NA,NA,NA,NA,NA
409219,4,4,4,NA,NA,NA,NA,NA
409220,3,4,1,NA,NA,NA,NA,NA
409221,3,3,3,NA,NA,NA,NA,NA
410101,2,3,2,3,2,2,3,2
410102,NA,NA,NA,3,3,3,3,4
410103,NA,NA,NA,4,4,4,4,4
410104,2,3,2,2,2,1,3,4
410105,2,3,3,2,2,2,3,2
410106,NA,NA,NA,NA,NA,NA,NA,NA
410107,2,2,2,3,3,2,4,4
410108,2,3,3,2,2,3,3,2
410109,3,3,3,2,2,2,3,3
410110,NA,NA,NA,NA,NA,NA,NA,NA
410111,2,3,3,2,2,2,3,3
410112,1,1,1,3,3,3,3,3
410113,3,3,3,4,4,4,4,4
410114,2,2,2,3,4,4,4,4
410115,2,3,2,2,2,2,3,3
410116,NA,NA,NA,NA,NA,NA,3,NA
410117,2,2,2,3,4,3,3,4
410118,2,2,3,3,3,2,4,4
410119,3,3,3,2,NA,2,3,3
410120,1,1,1,3,3,3,3,3
410121,2,3,3,NA,NA,NA,NA,NA
410122,2,2,2,2,2,2,3,3
410123,4,4,4,2,1,2,2,2
410124,4,4,3,2,2,2,2,1
410126,2,2,2,3,2,2,3,3
410127,1,1,1,4,4,4,4,4
410128,4,4,4,3,2,2,3,2
410129,2,3,3,1,2,2,3,3
410130,4,4,3,2,2,2,2,2
410131,2,2,2,3,2,2,3,2
410132,2,3,2,3,3,3,3,3
410133,3,3,3,3,2,2,2,2
410134,2,3,2,2,2,1,3,3
410135,3,3,2,2,1,2,2,3
410201,3,3,3,3,2,3,4,3
410202,4,4,4,2,1,1,1,2
410203,2,3,2,4,3,3,4,4
410204,4,4,4,2,2,2,2,2
410205,2,3,3,3,2,3,3,4
410206,3,4,2,2,1,2,4,2
410207,3,3,3,3,3,3,3,4
410208,2,3,2,3,3,2,2,2
410209,3,3,3,2,1,1,2,1
410210,NA,NA,NA,4,3,3,4,4
410211,2,3,2,3,4,4,3,3
410212,2,3,3,2,3,3,4,4
410213,3,3,3,3,3,3,3,3
410214,3,2,2,3,2,2,3,3
410215,2,2,2,4,4,3,4,4
410216,2,2,2,4,3,4,3,4
410217,4,4,3,NA,NA,NA,NA,NA
410218,2,2,2,NA,NA,NA,NA,NA
410219,2,3,2,NA,NA,NA,NA,NA
410220,2,2,3,3,3,4,4,4
411103,3,NA,NA,2,2,2,2,2
411104,NA,NA,NA,3,2,2,2,2
411105,NA,NA,NA,4,3,2,4,4
411106,2,2,3,3,2,4,4,3
411107,2,2,2,2,3,3,3,3
411108,NA,NA,NA,NA,NA,NA,NA,NA
411109,2,3,2,3,3,3,3,3
411110,1,1,4,3,2,3,4,3
411111,4,3,3,NA,NA,NA,NA,NA
411112,NA,NA,NA,NA,NA,NA,NA,NA
411113,2,2,2,3,2,2,4,2
411114,1,1,1,3,2,2,3,4
411116,NA,NA,NA,3,3,3,3,3
411117,NA,NA,NA,3,2,3,4,3
411118,NA,NA,NA,4,3,3,4,4
411119,NA,NA,NA,2,2,2,2,2
411122,NA,NA,NA,NA,NA,NA,NA,NA
411123,NA,NA,NA,NA,NA,NA,NA,NA
411125,NA,NA,NA,2,1,2,3,2
411126,3,4,4,1,1,1,1,1
411127,3,4,2,2,2,2,2,4
411128,2,2,3,NA,NA,NA,NA,NA
411129,2,3,NA,2,2,3,4,4
411130,NA,NA,NA,2,2,2,2,2
411131,3,3,3,NA,NA,NA,NA,NA
411132,NA,NA,NA,2,2,2,2,2
411161,NA,NA,NA,NA,NA,NA,NA,NA
411201,2,3,3,2,3,3,3,3
411202,3,3,3,4,4,4,4,4
411203,1,3,NA,NA,NA,NA,NA,NA
411204,2,2,2,3,4,4,4,4
411205,2,2,3,3,3,3,3,3
411206,3,3,4,NA,NA,NA,NA,NA
411207,1,2,3,3,4,3,4,4
411208,2,4,2,3,2,2,3,3
411209,3,3,2,2,3,2,3,3
411210,3,3,3,2,2,2,2,2
411211,3,3,3,2,2,2,2,2
411212,2,3,2,4,3,4,3,4
411213,2,3,2,4,4,4,4,4
411214,NA,NA,NA,4,3,3,4,3
411215,3,3,2,2,1,3,2,2
411216,3,4,4,2,2,3,2,2
411217,3,2,3,3,3,3,4,3
411218,2,3,2,1,2,2,3,2
411219,2,3,2,2,3,2,4,1
411220,4,3,2,2,2,2,3,4
411221,3,3,2,2,2,2,2,2
411222,2,3,2,NA,NA,NA,NA,NA
411223,2,3,2,4,4,4,4,4
411224,2,3,3,2,2,2,2,2
411225,4,3,2,2,2,2,2,4
411226,4,4,3,1,1,1,1,1
411227,3,3,3,2,1,2,2,2
411228,2,3,2,2,2,3,2,2
412101,2,3,3,3,2,3,4,3
412102,3,4,4,1,1,1,2,1
412103,3,3,3,1,1,1,1,2
412104,2,2,2,1,1,2,2,3
412105,3,3,3,2,2,2,2,2
412106,3,NA,3,2,2,2,2,3
412107,2,3,2,3,3,3,3,3
412108,4,4,3,2,2,2,3,2
412109,NA,NA,NA,4,4,3,4,3
412110,1,1,1,3,2,3,3,4
412111,3,3,3,2,2,2,3,2
412112,2,1,1,4,4,3,4,4
412113,3,3,2,3,2,2,3,3
412114,3,NA,NA,4,3,3,4,3
412115,2,3,3,3,3,3,3,3
412116,2,3,3,4,2,2,3,3
412117,3,3,2,2,2,2,2,2
412118,1,1,1,4,4,4,4,4
412119,2,2,2,NA,NA,NA,NA,NA
412120,3,4,2,2,1,1,3,3
412121,3,3,3,NA,NA,NA,NA,NA
412122,NA,1,2,2,1,2,3,3
412123,3,3,3,4,3,3,4,4
412124,3,3,3,2,2,3,3,3
412201,1,2,2,3,3,3,4,4
412202,1,1,1,3,2,2,3,3
412203,2,3,2,3,3,4,4,4
412204,NA,NA,NA,2,2,2,2,2
412206,2,2,4,NA,NA,NA,NA,NA
412207,2,2,2,1,1,1,2,2
412208,3,2,2,3,2,2,2,2
412209,3,3,3,2,1,2,2,2
412210,3,4,1,3,2,1,3,2
412211,4,4,2,4,3,3,3,3
412212,3,3,2,2,1,2,2,2
412213,2,3,2,2,2,2,2,3
412214,4,4,4,2,3,3,2,3
412215,2,3,3,4,3,4,3,4
412216,2,3,2,2,2,1,3,3
412217,3,3,3,2,3,3,2,3
413101,2,3,2,2,1,1,3,2
413103,4,4,4,2,1,2,3,3
413104,NA,NA,NA,2,2,2,2,2
413106,4,4,3,NA,NA,NA,NA,NA
413107,2,2,2,NA,NA,NA,NA,NA
413108,3,4,3,NA,NA,NA,NA,NA
413109,3,2,2,2,2,2,2,2
413111,3,3,3,2,2,2,3,3
413112,2,2,2,4,4,4,4,4
413114,1,4,1,2,1,2,4,3
413115,2,2,3,3,4,4,4,3
413117,1,3,2,NA,NA,NA,NA,NA
413118,2,2,2,2,3,2,2,2
413119,3,3,3,2,2,3,3,3
413201,2,3,2,4,3,3,3,4
413202,3,4,3,2,1,1,2,2
413203,3,3,3,2,2,2,3,3
413204,2,2,2,2,2,2,2,3
413205,3,3,1,4,3,3,4,3
413206,1,3,2,3,2,2,2,3
413207,4,3,4,2,2,2,2,2
413209,2,3,2,2,2,2,4,1
414101,1,2,1,3,2,2,4,4
414102,1,1,1,3,2,3,4,4
414103,2,3,2,2,2,2,2,3
414104,3,3,3,2,3,3,2,2
414105,3,4,3,4,3,3,3,3
414106,2,2,2,3,3,3,4,4
414107,NA,NA,NA,4,3,3,4,4
414108,4,4,4,NA,NA,NA,NA,NA
414109,3,2,2,4,2,3,2,2
414110,3,3,3,4,4,4,2,4
414111,2,3,2,3,3,3,3,3
414112,2,2,2,2,2,2,2,2
414201,2,2,2,3,3,3,3,3
414202,3,3,2,2,2,3,2,2
414203,2,2,2,3,3,2,4,4
414204,4,4,4,4,4,4,4,4
414205,3,3,3,2,2,2,2,2
414206,2,4,3,3,2,2,3,2
414207,NA,NA,NA,NA,NA,NA,3,NA
414209,3,3,2,3,2,2,2,2
414210,3,3,3,4,2,3,4,4
414211,1,4,2,NA,NA,NA,NA,NA
414212,2,2,1,3,2,3,3,4
414213,4,4,3,4,3,3,3,3
414215,2,2,1,NA,NA,NA,NA,NA
414216,1,2,1,3,3,3,3,3
414217,2,3,2,1,2,2,2,2
414218,3,3,2,2,3,3,2,2
414219,2,3,4,3,2,3,3,3
414220,3,3,2,2,1,3,3,3
414221,2,3,3,3,2,2,3,3
414222,2,3,3,2,2,2,2,2
414223,2,2,2,NA,NA,NA,NA,NA
414224,3,4,3,1,1,2,2,2
414225,NA,NA,NA,NA,NA,NA,NA,NA
414226,1,2,1,2,3,3,4,4
414227,3,3,3,1,1,2,2,2
414228,1,3,2,2,2,2,2,2
414229,3,4,4,2,2,2,4,3
414230,NA,NA,NA,NA,NA,NA,NA,NA
415101,NA,NA,NA,4,4,3,4,4
415102,3,NA,NA,4,3,3,2,4
415103,2,4,3,2,1,1,3,2
415104,2,2,3,4,3,2,2,3
415105,4,4,4,1,2,1,1,1
415106,2,3,2,3,3,3,3,3
415107,NA,NA,NA,NA,NA,NA,NA,NA
415108,2,2,2,4,3,3,4,4
415109,3,3,3,NA,NA,NA,NA,NA
415110,3,3,NA,3,2,2,2,2
415111,NA,NA,NA,NA,NA,NA,NA,NA
415112,NA,NA,NA,NA,NA,NA,NA,NA
415113,3,3,3,3,4,4,3,3
415114,1,3,3,NA,NA,NA,NA,NA
415115,NA,NA,NA,3,3,3,4,4
415116,1,1,1,4,3,4,4,4
415117,4,4,4,2,2,3,NA,3
415118,2,2,2,4,4,4,4,4
415119,3,3,3,3,2,2,3,3
415120,3,2,2,3,2,3,4,4
415121,3,2,3,2,3,3,4,3
415122,2,3,3,3,3,3,3,3
415123,4,3,2,1,1,1,2,2
415124,3,NA,NA,2,2,3,3,2
415125,3,3,2,2,2,2,2,2
415126,NA,NA,NA,NA,NA,NA,NA,NA
415127,NA,NA,NA,NA,NA,NA,NA,NA
415128,2,4,2,3,2,3,4,3
415201,NA,NA,NA,NA,NA,NA,NA,NA
415202,2,3,3,3,2,NA,3,4
415203,3,3,2,3,2,2,3,3
415204,3,3,2,2,2,1,2,2
